split,city,subexpert,n_samples,task,scope,model_rmse_pw,prior_rmse_pw,delta_rmse_pw,model_mae_pw,prior_mae_pw,delta_mae_pw,n_pixels
train,Abu Dhabi,mixed|mid_ant,177,path_loss,overall,2.015267008571277,2.3296596826556066,-0.31439267408432947,1.170086310174228,1.501877968897486,-0.3317916587232579,26882875
train,Abu Dhabi,mixed|mid_ant,177,path_loss,los,1.6399197219347657,1.930689806772971,-0.2907700848382053,0.9355085218663003,1.250072700010526,-0.31456417814422577,22411233
train,Abu Dhabi,mixed|mid_ant,177,path_loss,nlos,3.3071727354394143,3.7344644709870507,-0.42729173554763644,2.3457567925193574,2.7638900746987907,-0.41813328217943324,4471642
train,Abu Dhabi,mixed|mid_ant,177,delay_spread,overall,38.484275444731864,41.4150889650794,-2.9308135203475345,17.539981015829873,15.44263441085783,2.097346604972044,37909084
train,Abu Dhabi,mixed|mid_ant,177,delay_spread,los,38.196721000350294,42.60787041326098,-4.411149412910689,24.22031829138986,22.117449821368595,2.1028684700212636,22411233
train,Abu Dhabi,mixed|mid_ant,177,delay_spread,nlos,38.8963440820091,39.62677473584997,-0.7304306538408696,7.8796356054058725,5.790273723436822,2.089361881969051,15497851
train,Abu Dhabi,mixed|mid_ant,177,angular_spread,overall,13.930332539797611,16.620886415029975,-2.6905538752323643,8.328925645829374,7.805143895391933,0.5237817504374407,37909084
train,Abu Dhabi,mixed|mid_ant,177,angular_spread,los,15.90734043075975,19.69036189813295,-3.7830214673731994,12.043455989793154,11.935545093056684,0.10791089673647036,22411233
train,Abu Dhabi,mixed|mid_ant,177,angular_spread,nlos,10.428351364762296,10.727448219366307,-0.29909685460401114,2.957393463399579,1.8322264878172665,1.1251669755823124,15497851
train,Abu Dhabi,open|high_ant,138,path_loss,overall,0.9775635559128817,1.4568376803019192,-0.4792741243890375,0.5544433090157659,0.997757849873748,-0.44331454085798216,31618534
train,Abu Dhabi,open|high_ant,138,path_loss,los,0.9639733139363603,1.4489028100989765,-0.48492949616261616,0.5462806978140157,0.9917044148703102,-0.4454237170562946,31307726
train,Abu Dhabi,open|high_ant,138,path_loss,nlos,1.9009185972580025,2.1082875460695556,-0.2073689488115531,1.3766645698736866,1.6075213879729626,-0.23085681809927605,310808
