group_type,group,task,scope,n_samples,gt_prior_rmse,gt_model_rmse,delta_model_minus_prior_rmse,prior_model_rmse,gt_prior_ssim,gt_model_ssim,delta_model_minus_prior_ssim,prior_model_ssim,gt_prior_map_corr,gt_model_map_corr,delta_model_minus_prior_map_corr,prior_model_map_corr,gt_prior_grad_corr,gt_model_grad_corr,delta_model_minus_prior_grad_corr,prior_model_grad_corr
topology_class_6_antenna_bin,mixed_compact_lowrise|high_ant,delay_spread,los,2,1.947363902492786,1.600236990888339,-0.3471269116044471,1.1062147735786632,0.9200356126327695,0.9455493830502968,0.025513770417527337,0.9645674033956283,0.38242657790732876,0.6295856516853429,0.2471590737780141,0.6242768058643224,0.21837063087714953,0.45037476292092327,0.23200413204377374,0.5613172583276034
topology_class_6_antenna_bin,mixed_compact_lowrise|high_ant,delay_spread,nlos,2,0.8237492484879441,0.8214642138136162,-0.002285034674327835,0.02006144089578217,0.9375374108310399,0.9582833466147677,0.020745935783727742,0.9727910395163479,0.11397651513271906,0.18959095370966442,0.07561443857694536,0.12842474038660331,0.4330591785792196,0.6479658518529112,0.21490667327369162,0.6824620224879864
topology_class_6_antenna_bin,mixed_compact_lowrise|high_ant,angular_spread,overall,2,11.674734716684815,8.595554343576529,-3.0791803731082865,5.032889848751263,0.6663986432530421,0.7381832763826927,0.07178463312965055,0.7465881941347944,0.41119933381805,0.7451980390541383,0.33399870523608827,0.618479881976335,0.24108839074253463,0.5170760327084727,0.27598764196593806,0.5102877100829745
topology_class_6_antenna_bin,mixed_compact_lowrise|high_ant,angular_spread,los,2,12.552668901455212,9.071579355351684,-3.4810895461035276,5.5295485733443925,0.6470432069409056,0.7257224314700148,0.07867922452910925,0.731984528432502,0.403960246495209,0.7561600996951061,0.3521998531998971,0.5991503800843777,0.24605512998058943,0.5047367984639297,0.2586816684833403,0.4729630807926845
topology_class_6_antenna_bin,mixed_compact_lowrise|high_ant,angular_spread,nlos,2,5.803798530578404,5.771511375641305,-0.03228715493709888,0.14668781076369725,0.7597770535678777,0.7982994045009713,0.03852235093309353,0.8170421516719998,0.13457851964043135,0.23292502228048634,0.09834650264005498,0.21923915908102373,0.2884649693928497,0.5899185378570826,0.3014535684642329,0.6599353344042687
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,path_loss,overall,3,2.293173766855997,1.9155001016682136,-0.3776736651877832,1.2354012658084494,0.8271580781559772,0.8629522106295908,0.03579413247361363,0.9502703116069839,0.945789696006634,0.9618055364729311,0.016015840466297115,0.9847115198396708,0.7027722711799286,0.7611643198279553,0.05839204864802672,0.9252024165195338
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,path_loss,los,3,2.2960959279440383,1.8956286403237774,-0.40046728762026085,1.2344466047314802,0.8248240697713084,0.8668796451876103,0.042055575416301894,0.9421081724558197,0.9013850944668901,0.934349534136252,0.03296443966936191,0.9677602172472313,0.6833304088586002,0.7597203468517107,0.07638993799311056,0.9020648108885363
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,path_loss,nlos,3,2.281638228443877,1.9917734816194597,-0.28986474682441754,1.2391508766620007,0.8363427692336887,0.8474971362689836,0.011154367035294932,0.9823896163743377,0.7889721009260031,0.8103196836072255,0.021347582681222388,0.9686054752904936,0.7011182820170215,0.7132467106635497,0.012128428646528189,0.9804114776700034
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,delay_spread,overall,3,10.546494385749787,9.805324105778421,-0.7411702799713655,3.484723474039289,0.6717773314629564,0.6283524227146182,-0.043424908748338154,0.7976363689252612,0.22510474200879083,0.4092373815085036,0.18413263949971276,0.6682077018392321,0.14755664122857529,0.23801845075442263,0.09046180952584734,0.7240921241766871
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,delay_spread,los,3,10.685667348421902,9.413509476554207,-1.2721578718676945,4.570667818802612,0.5790221786935713,0.5767107878893867,-0.002311390804184632,0.789727256070344,-0.010759283129967845,0.41694077582936817,0.427700058959336,0.12182718457610925,0.1305286203061415,0.24542417292364557,0.11489555261750406,0.6610596888467296
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,delay_spread,nlos,3,10.377094501782462,10.25557793687707,-0.12151656490539153,1.2846886196229987,0.7830371239689885,0.6902965563156136,-0.0927405676533749,0.8071233486657046,0.02045819969392343,0.09970666689677954,0.07924846720285611,0.41499574907159736,0.14923761166836383,0.21913456074606852,0.06989694907770469,0.7745719863710626
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,angular_spread,overall,3,18.370744500807238,15.058867843619664,-3.3118766571875735,6.685751232030532,0.46380313136371865,0.48276090064441085,0.018957769280692205,0.6407350019043991,0.34135962249293067,0.6029058083960038,0.26154618590307316,0.6805248449682729,0.1918449232913437,0.3658974333051955,0.17405251001385177,0.6742573478425226
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,angular_spread,los,3,22.28953456975943,17.253330624766555,-5.036203944992874,8.980961459169876,0.2852988337714834,0.3601526867252301,0.07485385295374669,0.5578903088092543,0.22216088352732372,0.6111065105210495,0.38894562699372576,0.49462712648550533,0.184236175416497,0.36645278132276116,0.18221660590626415,0.6191410147512187
topology_class_6_antenna_bin,mixed_compact_lowrise|low_ant,angular_spread,nlos,3,12.097810893773909,11.904430457317787,-0.19338043645612224,1.251868537778044,0.6779190108440251,0.629829435738083,-0.04808957510594203,0.7401071994459034,0.04635152451417972,0.15014901673701592,0.1037974922228362,0.37019314205215414,0.1755298539004605,0.3440038460851414,0.1684739921846809,0.7279259361820124
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,path_loss,overall,3,1.378230002674226,0.7895985036324974,-0.5886314990417286,1.0182815958670468,0.9456594820261369,0.9832469151724009,0.037587433146264004,0.9676836024923763,0.9711049478732655,0.9872374971371904,0.016132549263924933,0.9845057647832909,0.9182996373449555,0.9519996495875604,0.03370001224260499,0.9580863834048022
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,path_loss,los,3,1.3788406922787322,0.7882766767130822,-0.59056401556565,1.0194471099090823,0.9458291266102367,0.9834164909770631,0.037587364366826415,0.9677381131650611,0.971002583424681,0.9871394807748384,0.01613689735015733,0.9845452968124341,0.9189054068747776,0.9520207502135583,0.033115343338780634,0.9586980127251151
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,path_loss,nlos,3,1.1658252017543675,1.1370316939911562,-0.028793507763211323,0.5240867687865792,0.8912139269648489,0.9288234341117407,0.03760950714689182,0.9501890043191323,0.8592474900000817,0.8867947164247985,0.027547226424716742,0.9753519321322786,0.8937010383786462,0.933361192668236,0.0396601542895898,0.9578031195521692
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,delay_spread,overall,3,1.3522518814407596,1.217496829560064,-0.13475505188069548,0.6449613632415957,0.9685447387275056,0.9761957859825675,0.007651047255061938,0.987572406221123,0.5962435310908066,0.6749711892745154,0.07872765818370875,0.8555258666008079,0.25262558750103026,0.40632291797521164,0.15369733047418138,0.6560139935378833
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,delay_spread,los,3,1.3819972132472929,1.2442034646528832,-0.13779374859440963,0.6593154322219608,0.96980442397225,0.9772836400381752,0.007479216065925276,0.9876437253569054,0.49695617369090145,0.6031374222713681,0.10618124858046668,0.7952626498441172,0.24652850688306296,0.39839406456252896,0.151865557679466,0.6391285145590181
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,delay_spread,nlos,3,0.14729853779775748,0.14733317165272333,3.463385496585425e-05,0.006793857087260783,0.9405590208809053,0.9520275449195418,0.011468524038636518,0.9859879491359945,-0.00544222803643886,-0.0014000542814366938,0.004042173755002166,0.013732317991384104,0.4135748689717689,0.5046407968265691,0.09106592785480022,0.8302903972923141
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,angular_spread,overall,3,6.380712512224375,5.16740764639717,-1.2133048658272045,2.7234599336835714,0.8896066357345538,0.9062825399099996,0.016675904175445844,0.9197552773179826,0.3459669980123369,0.6324501956209707,0.28648319760863383,0.5850702473058408,0.27469680900448074,0.40062159733216635,0.1259247883276856,0.43149231130266913
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,angular_spread,los,3,6.516276028465008,5.274444864371103,-1.241831164093905,2.7840767529272497,0.8957010840800176,0.9114590899962084,0.01575800591619081,0.9225102689751417,0.34502726567080005,0.632320432994348,0.287293167323548,0.583765448117397,0.32190950598301343,0.39637826501694684,0.07446875903393341,0.435178248949047
topology_class_6_antenna_bin,open_sparse_lowrise|high_ant,angular_spread,nlos,3,1.36789533007126,1.368037573835148,0.00014224376388805027,0.017053981993051356,0.7542097081779026,0.7912780411783867,0.03706833300048418,0.8585491788035576,0.008095744331707354,0.0031057379715012166,-0.0049900063602061374,0.016460752849425917,0.17219746534260952,0.4843385525635656,0.3121410872209561,0.537902572749882
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,path_loss,overall,2,1.3489476644329295,0.8938287042005538,-0.45511896023237564,0.9564712193069694,0.9412501998156502,0.9746921379049732,0.03344193808932305,0.9679388386811917,0.968825837866487,0.9848982903547833,0.01607245248829625,0.9844517119604014,0.9042600330322621,0.9347667861464316,0.030506753114169505,0.9599184498222243
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,path_loss,los,2,1.3452072255112362,0.8851622905164978,-0.4600449349947384,0.9590118835091089,0.9417072318238063,0.9752605743647584,0.0335533425409521,0.9679040898723732,0.9683456889979599,0.984623105497848,0.01627741649988812,0.9841675191874029,0.9075926914906144,0.936365611047077,0.02877291955646266,0.9614508797161574
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,path_loss,nlos,2,1.6863277302467503,1.5380600515940541,-0.1482676786526962,0.648306338726466,0.89480733415037,0.9169285290768842,0.02212119492651421,0.971469957358183,0.8443836602388495,0.8570851756932715,0.012701515454421997,0.9881540294543368,0.8210942287125336,0.8422087775357613,0.02111454882322772,0.9722125680961471
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,delay_spread,overall,2,3.6110933001780467,3.3452644958222595,-0.26582880435578726,1.4608451676559902,0.9145721895746648,0.9217330353204757,0.007160845745810884,0.9603571582721747,0.23143473502172304,0.4256795514601011,0.19424481643837807,0.5732548983090955,0.15281473735733386,0.31582732288199966,0.1630125855246658,0.5363543305306773
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,delay_spread,los,2,3.746129387174465,3.4696291528556134,-0.27650023431885185,1.5174133597909307,0.9160543517721972,0.922873948148593,0.006819596376395842,0.9602236213744164,0.1720557378386372,0.3998862810371815,0.2278305431985443,0.49004071215581474,0.1461814661948224,0.2978763292121579,0.1516948630173355,0.5099033785976209
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,delay_spread,nlos,2,0.6821496530995952,0.6808339329119256,-0.0013157201876695668,0.040923304594139516,0.8958123781717692,0.9072924366341394,0.011480058462370213,0.962047342397397,0.041925648392509,0.07749999172930651,0.03557434333679751,0.16721230336555704,0.28071351876000183,0.506858324439243,0.2261448056792411,0.6169140031170844
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,angular_spread,overall,2,8.528642493139381,6.926034084608937,-1.6026084085304442,3.5610617837833183,0.8309840671982908,0.8406748669166275,0.009690799718336751,0.8800915921720252,0.3144678462323998,0.6321682399553639,0.31770039372296405,0.586892584799945,0.25950529420740215,0.40181987594716106,0.14231458173975892,0.5383032919226507
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,angular_spread,los,2,8.746766166433014,7.0569251626499145,-1.6898410037830995,3.6988461053238155,0.837410202605701,0.8465451920476067,0.009134989441905716,0.8824872861573209,0.31518818218124756,0.6384316549185234,0.3232434727372758,0.5833850453343288,0.2889109455215935,0.3957830052976904,0.10687205977609687,0.5187894517264533
topology_class_6_antenna_bin,open_sparse_lowrise|mid_ant,angular_spread,nlos,2,5.004371042141008,4.980405385649633,-0.02396565649137461,0.1424364801369625,0.7496481051199287,0.7663738271827936,0.016725722062864823,0.8497691568690464,0.03555434003677168,0.1731636874352571,0.1376093473984854,0.2395420991948945,0.17298710691684496,0.4498675691225867,0.2768804622057417,0.6194229521310779
topology_class_3_antenna_bin,mixed|high_ant,path_loss,overall,2,1.9042119367525212,1.7346717195989505,-0.1695402171535707,0.991034111856844,0.8969074267189305,0.9099760261231624,0.013068599404231884,0.9588933502018172,0.9266412333985656,0.9483709165950512,0.021729683196485605,0.9713513202023975,0.7807872720981658,0.8462178992976975,0.06543062719953174,0.9093121898753821
topology_class_3_antenna_bin,mixed|high_ant,path_loss,los,2,1.9032184976411302,1.7320752630278686,-0.17114323461326153,0.9895632953908723,0.8977892057705902,0.9106767229370685,0.01288751716647829,0.9590684595556644,0.9237454381026862,0.9475983264150041,0.02385288831231791,0.9681944778475321,0.7805874115594978,0.8466753780558809,0.06608796649638304,0.9068219984924981
topology_class_3_antenna_bin,mixed|high_ant,path_loss,nlos,2,1.9464786380044767,1.8429333484648565,-0.10354528953962028,1.0523767893901708,0.8589651382004135,0.8798255699207993,0.020860431720385764,0.9513585265819369,0.7055245771081569,0.7247588854150262,0.01923430830686934,0.943529854026104,0.7787199379587546,0.8106363262980777,0.03191638833932309,0.9516343279636229
topology_class_3_antenna_bin,mixed|high_ant,delay_spread,overall,2,1.804892470388064,1.495645714919872,-0.3092467554681919,1.0068165179754172,0.9230405215444241,0.9477356955744205,0.024695174029996436,0.9659793313121435,0.6033569788485637,0.7390889370419569,0.13573195819339323,0.8185400838419735,0.267386853344712,0.4919067400843381,0.22451988673962608,0.5986579063462351
topology_class_3_antenna_bin,mixed|high_ant,delay_spread,los,2,1.947363902492786,1.600236990888339,-0.3471269116044471,1.1062147735786632,0.9200356126327695,0.9455493830502968,0.025513770417527337,0.9645674033956283,0.38242657790732876,0.6295856516853429,0.2471590737780141,0.6242768058643224,0.21837063087714953,0.45037476292092327,0.23200413204377374,0.5613172583276034
topology_class_3_antenna_bin,mixed|high_ant,delay_spread,nlos,2,0.8237492484879441,0.8214642138136162,-0.002285034674327835,0.02006144089578217,0.9375374108310399,0.9582833466147677,0.020745935783727742,0.9727910395163479,0.11397651513271906,0.18959095370966442,0.07561443857694536,0.12842474038660331,0.4330591785792196,0.6479658518529112,0.21490667327369162,0.6824620224879864
topology_class_3_antenna_bin,mixed|high_ant,angular_spread,overall,2,11.674734716684815,8.595554343576529,-3.0791803731082865,5.032889848751263,0.6663986432530421,0.7381832763826927,0.07178463312965055,0.7465881941347944,0.41119933381805,0.7451980390541383,0.33399870523608827,0.618479881976335,0.24108839074253463,0.5170760327084727,0.27598764196593806,0.5102877100829745
topology_class_3_antenna_bin,mixed|high_ant,angular_spread,los,2,12.552668901455212,9.071579355351684,-3.4810895461035276,5.5295485733443925,0.6470432069409056,0.7257224314700148,0.07867922452910925,0.731984528432502,0.403960246495209,0.7561600996951061,0.3521998531998971,0.5991503800843777,0.24605512998058943,0.5047367984639297,0.2586816684833403,0.4729630807926845
topology_class_3_antenna_bin,mixed|high_ant,angular_spread,nlos,2,5.803798530578404,5.771511375641305,-0.03228715493709888,0.14668781076369725,0.7597770535678777,0.7982994045009713,0.03852235093309353,0.8170421516719998,0.13457851964043135,0.23292502228048634,0.09834650264005498,0.21923915908102373,0.2884649693928497,0.5899185378570826,0.3014535684642329,0.6599353344042687
topology_class_3_antenna_bin,mixed|low_ant,path_loss,overall,3,2.293173766855997,1.9155001016682136,-0.3776736651877832,1.2354012658084494,0.8271580781559772,0.8629522106295908,0.03579413247361363,0.9502703116069839,0.945789696006634,0.9618055364729311,0.016015840466297115,0.9847115198396708,0.7027722711799286,0.7611643198279553,0.05839204864802672,0.9252024165195338
topology_class_3_antenna_bin,mixed|low_ant,path_loss,los,3,2.2960959279440383,1.8956286403237774,-0.40046728762026085,1.2344466047314802,0.8248240697713084,0.8668796451876103,0.042055575416301894,0.9421081724558197,0.9013850944668901,0.934349534136252,0.03296443966936191,0.9677602172472313,0.6833304088586002,0.7597203468517107,0.07638993799311056,0.9020648108885363
topology_class_3_antenna_bin,mixed|low_ant,path_loss,nlos,3,2.281638228443877,1.9917734816194597,-0.28986474682441754,1.2391508766620007,0.8363427692336887,0.8474971362689836,0.011154367035294932,0.9823896163743377,0.7889721009260031,0.8103196836072255,0.021347582681222388,0.9686054752904936,0.7011182820170215,0.7132467106635497,0.012128428646528189,0.9804114776700034
topology_class_3_antenna_bin,mixed|low_ant,delay_spread,overall,3,10.546494385749787,9.805324105778421,-0.7411702799713655,3.484723474039289,0.6717773314629564,0.6283524227146182,-0.043424908748338154,0.7976363689252612,0.22510474200879083,0.4092373815085036,0.18413263949971276,0.6682077018392321,0.14755664122857529,0.23801845075442263,0.09046180952584734,0.7240921241766871
topology_class_3_antenna_bin,mixed|low_ant,delay_spread,los,3,10.685667348421902,9.413509476554207,-1.2721578718676945,4.570667818802612,0.5790221786935713,0.5767107878893867,-0.002311390804184632,0.789727256070344,-0.010759283129967845,0.41694077582936817,0.427700058959336,0.12182718457610925,0.1305286203061415,0.24542417292364557,0.11489555261750406,0.6610596888467296
topology_class_3_antenna_bin,mixed|low_ant,delay_spread,nlos,3,10.377094501782462,10.25557793687707,-0.12151656490539153,1.2846886196229987,0.7830371239689885,0.6902965563156136,-0.0927405676533749,0.8071233486657046,0.02045819969392343,0.09970666689677954,0.07924846720285611,0.41499574907159736,0.14923761166836383,0.21913456074606852,0.06989694907770469,0.7745719863710626
topology_class_3_antenna_bin,mixed|low_ant,angular_spread,overall,3,18.370744500807238,15.058867843619664,-3.3118766571875735,6.685751232030532,0.46380313136371865,0.48276090064441085,0.018957769280692205,0.6407350019043991,0.34135962249293067,0.6029058083960038,0.26154618590307316,0.6805248449682729,0.1918449232913437,0.3658974333051955,0.17405251001385177,0.6742573478425226
topology_class_3_antenna_bin,mixed|low_ant,angular_spread,los,3,22.28953456975943,17.253330624766555,-5.036203944992874,8.980961459169876,0.2852988337714834,0.3601526867252301,0.07485385295374669,0.5578903088092543,0.22216088352732372,0.6111065105210495,0.38894562699372576,0.49462712648550533,0.184236175416497,0.36645278132276116,0.18221660590626415,0.6191410147512187
topology_class_3_antenna_bin,mixed|low_ant,angular_spread,nlos,3,12.097810893773909,11.904430457317787,-0.19338043645612224,1.251868537778044,0.6779190108440251,0.629829435738083,-0.04808957510594203,0.7401071994459034,0.04635152451417972,0.15014901673701592,0.1037974922228362,0.37019314205215414,0.1755298539004605,0.3440038460851414,0.1684739921846809,0.7279259361820124
topology_class_3_antenna_bin,open|high_ant,path_loss,overall,3,1.378230002674226,0.7895985036324974,-0.5886314990417286,1.0182815958670468,0.9456594820261369,0.9832469151724009,0.037587433146264004,0.9676836024923763,0.9711049478732655,0.9872374971371904,0.016132549263924933,0.9845057647832909,0.9182996373449555,0.9519996495875604,0.03370001224260499,0.9580863834048022
topology_class_3_antenna_bin,open|high_ant,path_loss,los,3,1.3788406922787322,0.7882766767130822,-0.59056401556565,1.0194471099090823,0.9458291266102367,0.9834164909770631,0.037587364366826415,0.9677381131650611,0.971002583424681,0.9871394807748384,0.01613689735015733,0.9845452968124341,0.9189054068747776,0.9520207502135583,0.033115343338780634,0.9586980127251151
topology_class_3_antenna_bin,open|high_ant,path_loss,nlos,3,1.1658252017543675,1.1370316939911562,-0.028793507763211323,0.5240867687865792,0.8912139269648489,0.9288234341117407,0.03760950714689182,0.9501890043191323,0.8592474900000817,0.8867947164247985,0.027547226424716742,0.9753519321322786,0.8937010383786462,0.933361192668236,0.0396601542895898,0.9578031195521692
topology_class_3_antenna_bin,open|high_ant,delay_spread,overall,3,1.3522518814407596,1.217496829560064,-0.13475505188069548,0.6449613632415957,0.9685447387275056,0.9761957859825675,0.007651047255061938,0.987572406221123,0.5962435310908066,0.6749711892745154,0.07872765818370875,0.8555258666008079,0.25262558750103026,0.40632291797521164,0.15369733047418138,0.6560139935378833
topology_class_3_antenna_bin,open|high_ant,delay_spread,los,3,1.3819972132472929,1.2442034646528832,-0.13779374859440963,0.6593154322219608,0.96980442397225,0.9772836400381752,0.007479216065925276,0.9876437253569054,0.49695617369090145,0.6031374222713681,0.10618124858046668,0.7952626498441172,0.24652850688306296,0.39839406456252896,0.151865557679466,0.6391285145590181
topology_class_3_antenna_bin,open|high_ant,delay_spread,nlos,3,0.14729853779775748,0.14733317165272333,3.463385496585425e-05,0.006793857087260783,0.9405590208809053,0.9520275449195418,0.011468524038636518,0.9859879491359945,-0.00544222803643886,-0.0014000542814366938,0.004042173755002166,0.013732317991384104,0.4135748689717689,0.5046407968265691,0.09106592785480022,0.8302903972923141
topology_class_3_antenna_bin,open|high_ant,angular_spread,overall,3,6.380712512224375,5.16740764639717,-1.2133048658272045,2.7234599336835714,0.8896066357345538,0.9062825399099996,0.016675904175445844,0.9197552773179826,0.3459669980123369,0.6324501956209707,0.28648319760863383,0.5850702473058408,0.27469680900448074,0.40062159733216635,0.1259247883276856,0.43149231130266913
topology_class_3_antenna_bin,open|high_ant,angular_spread,los,3,6.516276028465008,5.274444864371103,-1.241831164093905,2.7840767529272497,0.8957010840800176,0.9114590899962084,0.01575800591619081,0.9225102689751417,0.34502726567080005,0.632320432994348,0.287293167323548,0.583765448117397,0.32190950598301343,0.39637826501694684,0.07446875903393341,0.435178248949047
topology_class_3_antenna_bin,open|high_ant,angular_spread,nlos,3,1.36789533007126,1.368037573835148,0.00014224376388805027,0.017053981993051356,0.7542097081779026,0.7912780411783867,0.03706833300048418,0.8585491788035576,0.008095744331707354,0.0031057379715012166,-0.0049900063602061374,0.016460752849425917,0.17219746534260952,0.4843385525635656,0.3121410872209561,0.537902572749882
topology_class_3_antenna_bin,open|mid_ant,path_loss,overall,2,1.3489476644329295,0.8938287042005538,-0.45511896023237564,0.9564712193069694,0.9412501998156502,0.9746921379049732,0.03344193808932305,0.9679388386811917,0.968825837866487,0.9848982903547833,0.01607245248829625,0.9844517119604014,0.9042600330322621,0.9347667861464316,0.030506753114169505,0.9599184498222243
topology_class_3_antenna_bin,open|mid_ant,path_loss,los,2,1.3452072255112362,0.8851622905164978,-0.4600449349947384,0.9590118835091089,0.9417072318238063,0.9752605743647584,0.0335533425409521,0.9679040898723732,0.9683456889979599,0.984623105497848,0.01627741649988812,0.9841675191874029,0.9075926914906144,0.936365611047077,0.02877291955646266,0.9614508797161574
topology_class_3_antenna_bin,open|mid_ant,path_loss,nlos,2,1.6863277302467503,1.5380600515940541,-0.1482676786526962,0.648306338726466,0.89480733415037,0.9169285290768842,0.02212119492651421,0.971469957358183,0.8443836602388495,0.8570851756932715,0.012701515454421997,0.9881540294543368,0.8210942287125336,0.8422087775357613,0.02111454882322772,0.9722125680961471
topology_class_3_antenna_bin,open|mid_ant,delay_spread,overall,2,3.6110933001780467,3.3452644958222595,-0.26582880435578726,1.4608451676559902,0.9145721895746648,0.9217330353204757,0.007160845745810884,0.9603571582721747,0.23143473502172304,0.4256795514601011,0.19424481643837807,0.5732548983090955,0.15281473735733386,0.31582732288199966,0.1630125855246658,0.5363543305306773
topology_class_3_antenna_bin,open|mid_ant,delay_spread,los,2,3.746129387174465,3.4696291528556134,-0.27650023431885185,1.5174133597909307,0.9160543517721972,0.922873948148593,0.006819596376395842,0.9602236213744164,0.1720557378386372,0.3998862810371815,0.2278305431985443,0.49004071215581474,0.1461814661948224,0.2978763292121579,0.1516948630173355,0.5099033785976209
topology_class_3_antenna_bin,open|mid_ant,delay_spread,nlos,2,0.6821496530995952,0.6808339329119256,-0.0013157201876695668,0.040923304594139516,0.8958123781717692,0.9072924366341394,0.011480058462370213,0.962047342397397,0.041925648392509,0.07749999172930651,0.03557434333679751,0.16721230336555704,0.28071351876000183,0.506858324439243,0.2261448056792411,0.6169140031170844
topology_class_3_antenna_bin,open|mid_ant,angular_spread,overall,2,8.528642493139381,6.926034084608937,-1.6026084085304442,3.5610617837833183,0.8309840671982908,0.8406748669166275,0.009690799718336751,0.8800915921720252,0.3144678462323998,0.6321682399553639,0.31770039372296405,0.586892584799945,0.25950529420740215,0.40181987594716106,0.14231458173975892,0.5383032919226507
topology_class_3_antenna_bin,open|mid_ant,angular_spread,los,2,8.746766166433014,7.0569251626499145,-1.6898410037830995,3.6988461053238155,0.837410202605701,0.8465451920476067,0.009134989441905716,0.8824872861573209,0.31518818218124756,0.6384316549185234,0.3232434727372758,0.5833850453343288,0.2889109455215935,0.3957830052976904,0.10687205977609687,0.5187894517264533
topology_class_3_antenna_bin,open|mid_ant,angular_spread,nlos,2,5.004371042141008,4.980405385649633,-0.02396565649137461,0.1424364801369625,0.7496481051199287,0.7663738271827936,0.016725722062864823,0.8497691568690464,0.03555434003677168,0.1731636874352571,0.1376093473984854,0.2395420991948945,0.17298710691684496,0.4498675691225867,0.2768804622057417,0.6194229521310779
city,Vancouver,path_loss,overall,10,1.7164258307763733,1.334615478145306,-0.38181035263106744,1.0522432113800568,0.9092839566423232,0.9409938213331058,0.03170986469078263,0.9622504321684292,0.9567596692674788,0.9738815359882637,0.017121866720784862,0.9821197451006781,0.8417684898073332,0.8860520378252643,0.04428354801793111,0.9422270662251726
city,Vancouver,path_loss,los,10,1.6843172231965324,1.2919616986207152,-0.39235552457581724,1.0437703089809915,0.9130349624220601,0.9457874939856776,0.03275253156361757,0.9613316040712253,0.9483433330980229,0.9691314302585836,0.020788097160560737,0.9782058382818475,0.8457635708742371,0.8921808151067493,0.046417244232512145,0.938918424882149
city,Vancouver,path_loss,nlos,10,2.215797853129669,1.948311838905805,-0.267486014223864,1.194397445284997,0.841828881624288,0.8547882627765379,0.012959381152249816,0.97877389863718,0.786242481612942,0.8071800508785753,0.020937569265633282,0.967605757951081,0.7165334960309733,0.7312022824970661,0.01466878646609282,0.9772964288652123
city,Vancouver,delay_spread,overall,10,5.916605058972761,5.486563570118447,-0.4300414888543136,2.040998643038506,0.8657610297027625,0.8622310194653622,-0.003530010237400294,0.9247579809853275,0.4159618064216141,0.5594144699412893,0.14345266351967517,0.7359810695263364,0.20470021446764983,0.3559234562626605,0.15122324179501065,0.6387217334756857
city,Vancouver,delay_spread,los,10,5.1250840157635045,4.540636794012033,-0.5844472217514713,2.207656842360016,0.8740056641684851,0.882910802470221,0.008905138301735893,0.9394810003201493,0.30069393745329337,0.5235947448388095,0.22290080738551615,0.562047896757849,0.1949274587365138,0.35502846176270375,0.16010100302618996,0.5968933917713782
city,Vancouver,delay_spread,nlos,10,8.526271777856062,8.426596564748717,-0.09967521310734462,1.0545271140270582,0.8302050883386233,0.7730470592787875,-0.0571580290598358,0.8612632542817442,0.03808318287045915,0.11050617898153035,0.0724229961110712,0.31627730919258057,0.22774376798622198,0.33680038226482945,0.10905661427860747,0.7499159763168506
city,Vancouver,angular_spread,overall,10,12.17011633733829,9.789118542521129,-2.380997794817162,4.719399114174578,0.716797614247799,0.7428613229703225,0.026063708722523504,0.8012472994144089,0.3500681137037637,0.6451136176868749,0.29504550398311125,0.6182949230909544,0.24208823296803358,0.4128464172470551,0.17075818427902154,0.5367154611099614
city,Vancouver,angular_spread,los,10,12.560003039215564,9.699970575171491,-2.860032464044073,5.214521595999479,0.7199087498423653,0.7570584812935603,0.037149731451195045,0.808263391055439,0.3258944858703,0.653334456974723,0.327439971104423,0.5698896460222854,0.2736578738131452,0.41118386363288595,0.13752598981974073,0.4972497448709153
city,Vancouver,angular_spread,nlos,10,10.32132395113485,10.164626669075155,-0.1566972820596959,1.030094483422029,0.7033804815372847,0.6816344328059208,-0.021746048731363876,0.7709895913218255,0.05983953493941681,0.16217027657386268,0.10233074163444587,0.3077211845151602,0.1942267391854409,0.40483704405337323,0.21061030486793234,0.6933974292812523
